Country_Code,Country_Name,id_transaction,date_ecriture,ministere_code,ministere_nom,code_budgetaire,libelle,tiers,montant_XOF,AMOUNT_local,UNIT,AMOUNT_USD
CTB,Country B,SN-2024000148,21-11-2023,MFB,Ministere des Finances et du Budget,611015.0,Achat de contraceptifs et produits de planification familiale,Transport Afrique de l'Ouest,405545,405545.0,XOF,
CTB,Country B,SN-2024000149,25-10-2023,MINT,Ministere de l'Interieur,611030.0,Kits obstetricaux et accouchement,Pharma Ouest SA,48404419,48404419.0,XOF,
CTB,Country B,SN-2024000150,05-07-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612030.0,Appui aux victimes de VBG,Cliniques Reunies,1225511,1225511.0,XOF,
CTB,Country B,SN-2024000151,19-02-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611010.0,Achat de medicaments essentiels,Fournitures Scolaires SA,412700,412700.0,XOF,
CTB,Country B,SN-2024000152,24-08-2024,MINT,Ministere de l'Interieur,610200.0,Frais de fonctionnement,Diagnostics Reunis,70238463,70238463.0,XOF,
CTB,Country B,SN-2024000153,04-11-2023,MFB,Ministere des Finances et du Budget,611040.0,Reactifs et consommables de laboratoire,PharmaSante,78039759,78039759.0,XOF,
CTB,Country B,SN-2024000154,01-08-2024,MINT,Ministere de l'Interieur,614010.0,Construction et rehabilitation - centres de sante,Fournitures Scolaires SA,"2,472,607 FCFA",2472607.0,XOF,
CTB,Country B,SN-2024000155,18-01-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611030.0,Kits obstetricaux et accouchement,Impressions Modernes,12374786,12374786.0,XOF,
CTB,Country B,SN-2024000156,01-08-2024,MINT,Ministere de l'Interieur,611030.0,Kits obstetricaux et accouchement,Fournitures Scolaires SA,3499355,3499355.0,XOF,
CTB,Country B,SN-2024000157,10-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611025.0,Kits de tests VIH et antiretroviraux,Cliniques Reunies,991856,991856.0,XOF,
CTB,Country B,SN-2024000158,12-11-2023,MSAS,Ministere de la Sante et de l'Action Sociale,612010.0,Campagnes de sensibilisation - sante maternelle,SolutionsIT SA,28693427,28693427.0,XOF,
CTB,Country B,SN-2024000159,17-07-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612010.0,Campagnes de sensibilisation - sante maternelle,Cabinet Consulting Sahel,4526301,4526301.0,XOF,
CTB,Country B,SN-2024000160,17-02-2024,MEN,Ministere de l'Education Nationale,612025.0,Services de conseil SRH pour adolescents,Batiment et Travaux SA,18673512,18673512.0,XOF,
CTB,Country B,SN-2024000161,16-05-2024,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,Transport Afrique de l'Ouest,25206919,25206919.0,XOF,
CTB,Country B,SN-2024000162,08-08-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612020.0,Depistage precoce du cancer du col,Transport Afrique de l'Ouest,"1,136,864 FCFA",1136864.0,XOF,
CTB,Country B,SN-2024000163,03-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613010.0,Nettoyage et hygiene - formations sanitaires,PharmaSante,13622477,13622477.0,XOF,
CTB,Country B,SN-2024000164,10-05-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611020.0,Achat de vaccins et intrants immunisation,Pharma Ouest SA,1945438,1945438.0,XOF,
CTB,Country B,SN-2024000165,22-02-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611020.0,Achat de vaccins et intrants immunisation,Cliniques Reunies,341802,341802.0,XOF,
CTB,Country B,SN-2024000166,30-03-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612020.0,Depistage precoce du cancer du col,Nettoyage Pro Dakar,12936736,12936736.0,XOF,
CTB,Country B,SN-2024000167,16-12-2023,MINT,Ministere de l'Interieur,612030.0,Appui aux victimes de VBG,Banque Regionale,"11,956,767 FCFA",11956767.0,XOF,
CTB,Country B,SN-2024000168,16-05-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613030.0,Imprimerie et fournitures de bureau,SolutionsIT SA,589365,589365.0,XOF,
CTB,Country B,SN-2024000169,25-01-2024,MINT,Ministere de l'Interieur,610100.0,Traitements et salaires - personnel permanent,Institut de Sante Publique,14778582,14778582.0,XOF,
CTB,Country B,SN-2024000170,22-02-2024,MINT,Ministere de l'Interieur,612015.0,Campagnes de sensibilisation - VIH/SIDA,Bureau Moderne SARL,"19459426,00",19459426.0,XOF,
CTB,Country B,SN-2024000171,25-05-2024,MEN,Ministere de l'Education Nationale,611015.0,Achat de contraceptifs et produits de planification familiale,Impressions Modernes,4919489,4919489.0,XOF,
CTB,Country B,SN-2024000172,25-01-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612025.0,Services de conseil SRH pour adolescents,Impressions Modernes,"45962685,00",45962685.0,XOF,
CTB,Country B,SN-2024000173,01-09-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612020.0,Depistage precoce du cancer du col,Batiment et Travaux SA,3774230,3774230.0,XOF,
CTB,Country B,SN-2024000174,21-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612025.0,Services de conseil SRH pour adolescents,Pharma Ouest SA,14858021,14858021.0,XOF,
CTB,Country B,SN-2024000175,15-06-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612020.0,Depistage precoce du cancer du col,Transport Afrique de l'Ouest,614913,614913.0,XOF,
CTB,Country B,SN-2024000176,11-02-2024,MFB,Ministere des Finances et du Budget,612015.0,Campagnes de sensibilisation - VIH/SIDA,Fournitures Scolaires SA,3991871,3991871.0,XOF,
CTB,Country B,SN-2024000177,17-06-2024,MSAS,Ministere de la Sante et de l'Action Sociale,610100.0,Traitements et salaires - personnel permanent,Pharma Ouest SA,36913024,36913024.0,XOF,
CTB,Country B,SN-2024000178,22-11-2023,MSAS,Ministere de la Sante et de l'Action Sociale,613010.0,Nettoyage et hygiene - formations sanitaires,Batiment et Travaux SA,360987,360987.0,XOF,
CTB,Country B,SN-2024000179,22-05-2024,MFB,Ministere des Finances et du Budget,611010.0,Achat de medicaments essentiels,Institut de Sante Publique,74284680,74284680.0,XOF,
CTB,Country B,SN-2024000180,23-12-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611040.0,Reactifs et consommables de laboratoire,Pharma Ouest SA,112333332,112333332.0,XOF,
CTB,Country B,SN-2024000181,01-02-2024,MEN,Ministere de l'Education Nationale,613020.0,Carburants et lubrifiants,Formation & Sensibilisation SARL,36198322,36198322.0,XOF,
CTB,Country B,SN-2024000182,21-11-2023,MFB,Ministere des Finances et du Budget,613030.0,Imprimerie et fournitures de bureau,Bureau Moderne SARL,3128760,3128760.0,XOF,
CTB,Country B,SN-2024000183,16-06-2024,MEN,Ministere de l'Education Nationale,611040.0,Reactifs et consommables de laboratoire,Impressions Modernes,992542,992542.0,XOF,
CTB,Country B,SN-2024000184,11-05-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",610100.0,Traitements et salaires - personnel permanent,Fournitures Scolaires SA,33992478,33992478.0,XOF,
CTB,Country B,SN-2024000185,08-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,611020.0,Achat de vaccins et intrants immunisation,SolutionsIT SA,39702198,39702198.0,XOF,
CTB,Country B,SN-2024000186,12-04-2024,MFB,Ministere des Finances et du Budget,612015.0,Campagnes de sensibilisation - VIH/SIDA,Institut de Sante Publique,15030286,15030286.0,XOF,
CTB,Country B,SN-2024000187,15-12-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",610100.0,Traitements et salaires - personnel permanent,Banque Regionale,82288227,82288227.0,XOF,
CTB,Country B,SN-2024000188,06-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611015.0,Achat de contraceptifs et produits de planification familiale,Cabinet Consulting Sahel,75412998,75412998.0,XOF,
CTB,Country B,SN-2024000189,21-07-2024,MFB,Ministere des Finances et du Budget,612015.0,Campagnes de sensibilisation - VIH/SIDA,Diagnostics Reunis,94044066,94044066.0,XOF,
CTB,Country B,SN-2024000190,02-12-2023,MINT,Ministere de l'Interieur,612025.0,Services de conseil SRH pour adolescents,Nettoyage Pro Dakar,273723,273723.0,XOF,
CTB,Country B,SN-2024000191,17-03-2024,MFB,Ministere des Finances et du Budget,613020.0,Carburants et lubrifiants,Cabinet Consulting Sahel,25238447,25238447.0,XOF,
CTB,Country B,SN-2024000192,10-12-2023,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612025.0,Services de conseil SRH pour adolescents,Transport Afrique de l'Ouest,86791386,86791386.0,XOF,
CTB,Country B,SN-2024000193,13-03-2024,MINT,Ministere de l'Interieur,612020.0,Depistage precoce du cancer du col,PharmaSante,6717172,6717172.0,XOF,
CTB,Country B,SN-2024000194,18-10-2023,MEN,Ministere de l'Education Nationale,611025.0,Kits de tests VIH et antiretroviraux,Fournitures Scolaires SA,957310,957310.0,XOF,
CTB,Country B,SN-2024000195,17-03-2024,MINT,Ministere de l'Interieur,611015.0,Achat de contraceptifs et produits de planification familiale,Pharma Ouest SA,28946067,28946067.0,XOF,
CTB,Country B,SN-2024000196,26-06-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",614010.0,Construction et rehabilitation - centres de sante,Transport Afrique de l'Ouest,15594848,15594848.0,XOF,
CTB,Country B,SN-2024000197,30-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612010.0,Campagnes de sensibilisation - sante maternelle,SARL Fournitures Medicales,1438171,1438171.0,XOF,
CTB,Country B,SN-2024000198,20-10-2023,MFB,Ministere des Finances et du Budget,613010.0,Nettoyage et hygiene - formations sanitaires,SolutionsIT SA,11218881,11218881.0,XOF,
CTB,Country B,SN-2024000199,22-06-2024,MINT,Ministere de l'Interieur,611015.0,Achat de contraceptifs et produits de planification familiale,Fournitures Scolaires SA,397990,397990.0,XOF,
CTB,Country B,SN-2024000200,06-11-2023,MSAS,Ministere de la Sante et de l'Action Sociale,612010.0,Campagnes de sensibilisation - sante maternelle,Transport Afrique de l'Ouest,6244798,6244798.0,XOF,
CTB,Country B,SN-2024000201,30-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611030.0,Kits obstetricaux et accouchement,Impressions Modernes,42371048,42371048.0,XOF,
CTB,Country B,SN-2024000202,04-01-2024,MINT,Ministere de l'Interieur,611030.0,Kits obstetricaux et accouchement,SolutionsIT SA,"12840511,00",12840511.0,XOF,
CTB,Country B,SN-2024000203,11-02-2024,MEN,Ministere de l'Education Nationale,612015.0,Campagnes de sensibilisation - VIH/SIDA,Transport Afrique de l'Ouest,116427147,116427147.0,XOF,
CTB,Country B,SN-2024000204,31-10-2023,MEN,Ministere de l'Education Nationale,611020.0,Achat de vaccins et intrants immunisation,Impressions Modernes,16864435,16864435.0,XOF,
CTB,Country B,SN-2024000205,29-06-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",614010.0,Construction et rehabilitation - centres de sante,Impressions Modernes,75170718,75170718.0,XOF,
CTB,Country B,SN-2024000206,17-10-2023,MINT,Ministere de l'Interieur,613010.0,Nettoyage et hygiene - formations sanitaires,Batiment et Travaux SA,3991719,3991719.0,XOF,
CTB,Country B,SN-2024000207,02-06-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613020.0,Carburants et lubrifiants,Institut de Sante Publique,18339787,18339787.0,XOF,
CTB,Country B,SN-2024000208,16-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,611010.0,Achat de medicaments essentiels,Banque Regionale,659956,659956.0,XOF,
CTB,Country B,SN-2024000209,20-07-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613020.0,Carburants et lubrifiants,Pharma Ouest SA,2677842,2677842.0,XOF,
CTB,Country B,SN-2024000210,04-04-2024,MINT,Ministere de l'Interieur,611025.0,Kits de tests VIH et antiretroviraux,Nettoyage Pro Dakar,902311,902311.0,XOF,
CTB,Country B,SN-2024000211,20-09-2024,MFB,Ministere des Finances et du Budget,610200.0,Frais de fonctionnement,Batiment et Travaux SA,6917282,6917282.0,XOF,
CTB,Country B,SN-2024000212,25-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611015.0,Achat de contraceptifs et produits de planification familiale,Institut de Sante Publique,110438606,110438606.0,XOF,
CTB,Country B,SN-2024000213,05-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,610200.0,Frais de fonctionnement,Cliniques Reunies,34671286,34671286.0,XOF,
CTB,Country B,SN-2024000214,17-12-2023,MSAS,Ministere de la Sante et de l'Action Sociale,611020.0,Achat de vaccins et intrants immunisation,Fournitures Scolaires SA,102521681,102521681.0,XOF,
CTB,Country B,SN-2024000215,25-01-2024,MEN,Ministere de l'Education Nationale,612030.0,Appui aux victimes de VBG,Cabinet Consulting Sahel,112829010,112829010.0,XOF,
CTB,Country B,SN-2024000216,12-03-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612030.0,Appui aux victimes de VBG,SARL Fournitures Medicales,1391557,1391557.0,XOF,
CTB,Country B,SN-2024000217,09-01-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",613010.0,Nettoyage et hygiene - formations sanitaires,Batiment et Travaux SA,887207,887207.0,XOF,
CTB,Country B,SN-2024000218,17-10-2023,MSAS,Ministere de la Sante et de l'Action Sociale,612010.0,Campagnes de sensibilisation - sante maternelle,Nettoyage Pro Dakar,13953181,13953181.0,XOF,
CTB,Country B,SN-2024000219,23-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611010.0,Achat de medicaments essentiels,Institut de Sante Publique,534349,534349.0,XOF,
CTB,Country B,SN-2024000220,07-11-2023,MEN,Ministere de l'Education Nationale,611025.0,Kits de tests VIH et antiretroviraux,Diagnostics Reunis,24580880,24580880.0,XOF,
CTB,Country B,SN-2024000221,18-09-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611015.0,Achat de contraceptifs et produits de planification familiale,PharmaSante,43223056,43223056.0,XOF,
CTB,Country B,SN-2024000222,08-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612025.0,Services de conseil SRH pour adolescents,Transport Afrique de l'Ouest,12337299,12337299.0,XOF,
CTB,Country B,SN-2024000223,11-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613010.0,Nettoyage et hygiene - formations sanitaires,Cliniques Reunies,57140394,57140394.0,XOF,
CTB,Country B,SN-2024000224,26-06-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612030.0,Appui aux victimes de VBG,Pharma Ouest SA,19358928,19358928.0,XOF,
CTB,Country B,SN-2024000225,28-07-2024,MEN,Ministere de l'Education Nationale,610200.0,Frais de fonctionnement,Impressions Modernes,108701701,108701701.0,XOF,
CTB,Country B,SN-2024000226,14-04-2024,MEN,Ministere de l'Education Nationale,611010.0,Achat de medicaments essentiels,Batiment et Travaux SA,17576794,17576794.0,XOF,
CTB,Country B,SN-2024000227,25-01-2024,MFB,Ministere des Finances et du Budget,614010.0,Construction et rehabilitation - centres de sante,Diagnostics Reunis,3303447,3303447.0,XOF,
CTB,Country B,SN-2024000228,29-04-2024,MSAS,Ministere de la Sante et de l'Action Sociale,611010.0,Achat de medicaments essentiels,Banque Regionale,69897967,69897967.0,XOF,
CTB,Country B,SN-2024000229,10-10-2023,MEN,Ministere de l'Education Nationale,612025.0,Services de conseil SRH pour adolescents,Pharma Ouest SA,838000,838000.0,XOF,
CTB,Country B,SN-2024000230,09-05-2024,MINT,Ministere de l'Interieur,611020.0,Achat de vaccins et intrants immunisation,Transport Afrique de l'Ouest,110502573,110502573.0,XOF,
CTB,Country B,SN-2024000231,27-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",612015.0,Campagnes de sensibilisation - VIH/SIDA,Diagnostics Reunis,101678360,101678360.0,XOF,
CTB,Country B,SN-2024000232,02-09-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612025.0,Services de conseil SRH pour adolescents,PharmaSante,26313938,26313938.0,XOF,
CTB,Country B,SN-2024000233,30-11-2023,MFB,Ministere des Finances et du Budget,612020.0,Depistage precoce du cancer du col,Fournitures Scolaires SA,13421967,13421967.0,XOF,
CTB,Country B,SN-2024000234,22-08-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611030.0,Kits obstetricaux et accouchement,Impressions Modernes,35195895,35195895.0,XOF,
CTB,Country B,SN-2024000235,27-10-2023,MFB,Ministere des Finances et du Budget,613010.0,Nettoyage et hygiene - formations sanitaires,Pharma Ouest SA,2600200,2600200.0,XOF,
CTB,Country B,SN-2024000236,26-04-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611015.0,Achat de contraceptifs et produits de planification familiale,Batiment et Travaux SA,"473713,00",473713.0,XOF,
CTB,Country B,SN-2024000237,27-04-2024,MFB,Ministere des Finances et du Budget,613030.0,Imprimerie et fournitures de bureau,Fournitures Scolaires SA,3695623,3695623.0,XOF,
CTB,Country B,SN-2024000238,15-07-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611020.0,Achat de vaccins et intrants immunisation,Cliniques Reunies,57204057,57204057.0,XOF,
CTB,Country B,SN-2024000239,02-02-2024,MFB,Ministere des Finances et du Budget,612015.0,Campagnes de sensibilisation - VIH/SIDA,Transport Afrique de l'Ouest,1575497,1575497.0,XOF,
CTB,Country B,SN-2024000240,20-11-2023,MINT,Ministere de l'Interieur,612020.0,Depistage precoce du cancer du col,Formation & Sensibilisation SARL,"6,594,919 FCFA",6594919.0,XOF,
CTB,Country B,SN-2024000241,11-03-2024,MEN,Ministere de l'Education Nationale,612015.0,Campagnes de sensibilisation - VIH/SIDA,Cliniques Reunies,18689497,18689497.0,XOF,
CTB,Country B,SN-2024000242,20-08-2024,MSAS,Ministere de la Sante et de l'Action Sociale,613010.0,Nettoyage et hygiene - formations sanitaires,PharmaSante,281771,281771.0,XOF,
CTB,Country B,SN-2024000243,12-06-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611015.0,Achat de contraceptifs et produits de planification familiale,Banque Regionale,1379796,1379796.0,XOF,
CTB,Country B,SN-2024000244,16-06-2024,MSAS,Ministere de la Sante et de l'Action Sociale,612020.0,Depistage precoce du cancer du col,Batiment et Travaux SA,46964529,46964529.0,XOF,
CTB,Country B,SN-2024000245,26-07-2024,MFFAS,"Ministere de la Femme, de la Famille et des Affaires Sociales",611040.0,Reactifs et consommables de laboratoire,PharmaSante,921263,921263.0,XOF,
CTB,Country B,SN-2024000246,06-05-2024,MINT,Ministere de l'Interieur,612030.0,Appui aux victimes de VBG,PharmaSante,691208,691208.0,XOF,
CTB,Country B,SN-2024000247,30-01-2024,MEN,Ministere de l'Education Nationale,612020.0,Depistage precoce du cancer du col,Diagnostics Reunis,22612109,22612109.0,XOF,
